2025-08-13,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 421761129952 PRESTO,8.0,
2025-08-14,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 711949661326 PRESTO,12.0,
2025-08-15,Point of Sale - Interac RETAIL PURCHASE 447105666048 PIZZA,20.0,
2025-08-15,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 970789008078 PRESTO,9.0,
2025-08-16,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 081979656442 PRESTO,3.0,
2025-08-18,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 490764213918 PRESTO,6.0,
2025-08-19,Internet Banking INTERNET TRANSFER 764804113123 ,50.0,
2025-08-20,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 618105727054 PRESTO,6.0,
2025-08-20,Point of Sale - Interac RETAIL PURCHASE 207892051667 PIZZA,16.0,
2025-08-22,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 738129398537 PRESTO,3.0,
2025-08-24,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 291853042758 PRESTO,8.0,
2025-08-24,Point of Sale - Interac RETAIL PURCHASE 950674344467 PIZZA,14.0,
2025-08-25,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 245250077109 PRESTO,10.0,
2025-08-26,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 835328935400 PRESTO,8.0,
2025-08-26,Internet Banking INTERNET TRANSFER 798525039077 ,95.0,
2025-08-27,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 630786951940 PRESTO,6.0,
2025-08-29,Point of Sale - Interac RETAIL PURCHASE 921893995282 PIZZA,13.0,
2025-08-30,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 042620368563 PRESTO,10.0,
2025-08-30,Point of Sale - Interac RETAIL PURCHASE 597131179521 PIZZA,19.0,
2025-08-31,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 109620922725 PRESTO,3.0,
2025-08-31,Branch Transaction CREDIT MEMO ,,7000.0
2025-08-31,Internet Banking INTERNET TRANSFER 464886862147 ,50000.0,
2025-09-01,Internet Banking E-TRANSFER 023549444793 BLUE HOCKEY CLUB,50.0,
2025-09-01,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 834482148897 PRESTO,8.0,
2025-09-02,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 153739093772 PRESTO,12.0,
2025-09-02,Internet Banking INTERNET TRANSFER 180931347965 ,86.0,
2025-09-03,Point of Sale - Interac RETAIL PURCHASE 816387122858 PIZZA,20.0,
2025-09-04,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 746569268551 PRESTO,8.0,
2025-09-05,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 504318941834 PRESTO,6.0,
2025-09-06,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 330585005559 PRESTO,4.0,
2025-09-08,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 047863267028 PRESTO,8.0,
2025-09-09,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 289621777182 PRESTO,5.0,
2025-09-09,Internet Banking INTERNET TRANSFER 421636728391 ,62.0,
2025-09-09,Point of Sale - Interac RETAIL PURCHASE 983419642080 PIZZA,18.0,
2025-09-10,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 736198685554 PRESTO,4.0,
2025-09-11,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 452402621227 PRESTO,7.0,
2025-09-12,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 596777761239 PRESTO,7.0,
2025-09-14,Point of Sale - Interac RETAIL PURCHASE 083990907365 PIZZA,10.0,
2025-09-15,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 746897604569 PRESTO,7.0,
2025-09-16,Point of Sale - Interac RETAIL PURCHASE 040526173403 PIZZA,19.0,
2025-09-16,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 723780370356 PRESTO,5.0,
2025-09-16,Internet Banking INTERNET TRANSFER 871369200366 ,99.0,
2025-09-18,Point of Sale - Interac RETAIL PURCHASE 250955554395 PIZZA,15.0,
2025-09-18,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 866440563431 PRESTO,6.0,
2025-09-19,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 045917152365 PRESTO,10.0,
2025-09-21,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 128908484901 PRESTO,4.0,
2025-09-22,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 777137542827 PRESTO,7.0,
2025-09-23,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 629678640692 PRESTO,7.0,
2025-09-23,Point of Sale - Interac RETAIL PURCHASE 486622344320 PIZZA,14.0,
2025-09-23,Internet Banking INTERNET TRANSFER 587758844661 ,54.0,
2025-09-25,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 426633096798 PRESTO,6.0,
2025-09-26,Point of Sale - Interac RETAIL PURCHASE 297751893626 PIZZA,18.0,
2025-09-26,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 942188421497 PRESTO,9.0,
2025-09-28,Point of Sale - Interac RETAIL PURCHASE 246091618883 PIZZA,11.0,
2025-09-28,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 509808704686 PRESTO,9.0,
2025-09-29,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 178153655303 PRESTO,5.0,
2025-09-30,Branch Transaction CREDIT MEMO ,,7000.0
2025-09-30,Internet Banking INTERNET TRANSFER 786873531098 ,50000.0,
2025-09-30,Internet Banking INTERNET TRANSFER 224296418551 ,56.0,
2025-09-30,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 490590801559 PRESTO,12.0,
2025-10-01,Internet Banking E-TRANSFER 045767350690 BLUE HOCKEY CLUB,50.0,
2025-10-01,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 066292500049 PRESTO,10.0,
2025-10-03,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 934443571269 PRESTO,6.0,
2025-10-03,Point of Sale - Interac RETAIL PURCHASE 562632332604 PIZZA,20.0,
2025-10-04,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 544195462286 PRESTO,5.0,
2025-10-05,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 603636822847 PRESTO,11.0,
2025-10-06,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 543574575907 PRESTO,10.0,
2025-10-06,Point of Sale - Interac RETAIL PURCHASE 207930550691 PIZZA,14.0,
2025-10-07,Internet Banking INTERNET TRANSFER 633500242315 ,96.0,
2025-10-08,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 482477218062 PRESTO,6.0,
2025-10-09,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 935684293625 PRESTO,8.0,
2025-10-12,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 401149411891 PRESTO,11.0,
2025-10-13,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 883635860405 PRESTO,12.0,
2025-10-13,Point of Sale - Interac RETAIL PURCHASE 619048503362 PIZZA,19.0,
2025-10-14,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 072509401466 PRESTO,7.0,
2025-10-14,Point of Sale - Interac RETAIL PURCHASE 820562430101 PIZZA,16.0,
2025-10-14,Internet Banking INTERNET TRANSFER 898204474908 ,92.0,
2025-10-15,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 396635361435 PRESTO,3.0,
2025-10-16,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 889647595078 PRESTO,7.0,
2025-10-17,Point of Sale - Interac RETAIL PURCHASE 093719659444 PIZZA,11.0,
2025-10-17,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 707718533649 PRESTO,9.0,
2025-10-18,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 997667498062 PRESTO,4.0,
2025-10-20,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 323685318451 PRESTO,7.0,
2025-10-21,Internet Banking INTERNET TRANSFER 026744446038 ,60.0,
2025-10-21,Point of Sale - Interac RETAIL PURCHASE 851816470834 PIZZA,18.0,
2025-10-22,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 636298660535 PRESTO,11.0,
2025-10-24,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 727446155703 PRESTO,8.0,
2025-10-26,Point of Sale - Interac RETAIL PURCHASE 378153030112 PIZZA,10.0,
2025-10-26,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 616373559415 PRESTO,9.0,
2025-10-27,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 511378192440 PRESTO,11.0,
2025-10-27,Point of Sale - Interac RETAIL PURCHASE 770426722814 PIZZA,17.0,
2025-10-28,Internet Banking INTERNET TRANSFER 360497880126 ,69.0,
2025-10-28,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 004924929810 PRESTO,4.0,
2025-10-29,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 665113278950 PRESTO,12.0,
2025-10-30,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 519681899783 PRESTO,10.0,
2025-10-31,Branch Transaction CREDIT MEMO ,,7000.0
2025-10-31,Internet Banking INTERNET TRANSFER 127344273120 ,50000.0,
2025-11-01,Internet Banking E-TRANSFER 508674549130 BLUE HOCKEY CLUB,50.0,
2025-11-01,Point of Sale - Interac RETAIL PURCHASE 268448311995 PIZZA,16.0,
2025-11-02,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 290068220013 PRESTO,4.0,
2025-11-03,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 962669190553 PRESTO,12.0,
2025-11-04,Internet Banking INTERNET TRANSFER 090693565103 ,63.0,
2025-11-04,Point of Sale - Interac RETAIL PURCHASE 621175661318 PIZZA,19.0,
2025-11-04,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 371834623518 PRESTO,5.0,
2025-11-05,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 749537899131 PRESTO,6.0,
2025-11-05,Point of Sale - Interac RETAIL PURCHASE 408239317341 PIZZA,13.0,
2025-11-06,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 929227091113 PRESTO,8.0,
2025-11-08,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 611201862090 PRESTO,10.0,
2025-11-09,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 298181835207 PRESTO,12.0,
2025-11-09,Point of Sale - Interac RETAIL PURCHASE 978343763918 PIZZA,19.0,
2025-11-11,Internet Banking INTERNET TRANSFER 491234612422 ,50.0,
2025-11-11,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 980166511985 PRESTO,11.0,
2025-11-12,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 801632867498 PRESTO,4.0,
2025-11-14,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 331840658778 PRESTO,6.0,
2025-11-15,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 512165919417 PRESTO,11.0,
2025-11-16,Point of Sale - Interac RETAIL PURCHASE 676151267752 PIZZA,19.0,
2025-11-17,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 014160531585 PRESTO,5.0,
2025-11-17,Point of Sale - Interac RETAIL PURCHASE 194712136282 PIZZA,17.0,
2025-11-18,Internet Banking INTERNET TRANSFER 757393494756 ,82.0,
2025-11-18,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 211537164034 PRESTO,6.0,
2025-11-19,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 311172245765 PRESTO,11.0,
2025-11-20,Point of Sale - Interac RETAIL PURCHASE 392931391352 PIZZA,17.0,
2025-11-20,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 505099934598 PRESTO,5.0,
2025-11-21,Point of Sale - Interac RETAIL PURCHASE 294530853140 PIZZA,13.0,
2025-11-22,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 575165075996 PRESTO,12.0,
2025-11-23,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 878047215053 PRESTO,10.0,
2025-11-24,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 005432679337 PRESTO,5.0,
2025-11-25,Internet Banking INTERNET TRANSFER 321821919755 ,51.0,
2025-11-26,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 535837418271 PRESTO,8.0,
2025-11-28,Point of Sale - Interac RETAIL PURCHASE 433470889435 PIZZA,19.0,
2025-11-28,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 741442840422 PRESTO,8.0,
2025-11-29,Point of Sale - Interac RETAIL PURCHASE 736339641743 PIZZA,11.0,
2025-11-29,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 160261237648 PRESTO,10.0,
2025-11-30,Branch Transaction CREDIT MEMO ,,7000.0
2025-11-30,Internet Banking INTERNET TRANSFER 741515855447 ,50000.0,
2025-11-30,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 163129595900 PRESTO,8.0,
2025-12-01,Point of Sale - Visa Debit VISA DEBIT RETAIL PURCHASE 167593712103 PRESTO,4.0,
2025-12-01,Internet Banking E-TRANSFER 917263704293 BLUE HOCKEY CLUB,50.0,
2025-12-02,Internet Banking INTERNET TRANSFER 532904682993 ,93.0,
2025-12-31,Internet Banking INTERNET TRANSFER 790268759218 ,50000.0,
2025-12-31,Branch Transaction CREDIT MEMO ,,7000.0
